,index,Global_active_power,Global_reactive_power,Voltage,Sub_metering_total,Hour,Minutes,day,month,year
6248,644754,0.368,0.084,237.54,0,11,18,8,3,2008
6249,480833,0.412,0,239.4,0,15,17,15,11,2007
6250,1082610,1.366,0.068,243.74,18,12,54,6,1,2009
6251,197987,0.306,0.212,234.82,1,5,11,3,5,2007
6252,1849690,0.234,0.09,240.79,1,5,34,23,6,2010
6253,1903287,0.332,0.214,240.35,1,10,51,30,7,2010
6254,1425642,1.748,0.22,238.75,21,18,6,1,9,2009
6255,1543016,0.244,0,244.24,1,6,20,22,11,2009
6256,1279964,0.906,0.166,240.98,2,14,8,23,5,2009
6257,610896,0.704,0.15,242.7,0,23,0,13,2,2008
6258,1540770,0.47,0.07,241.34,0,16,54,20,11,2009
6259,631386,0.22,0,240.97,0,4,30,28,2,2008
6260,931790,0.34,0.256,240.53,2,19,14,23,9,2008
6261,1063076,0.21,0,244.11,0,23,20,23,12,2008
6262,161812,2.364,0.094,239.46,0,2,16,8,4,2007
6263,1176140,1.952,0.066,239.52,17,11,44,12,3,2009
6264,1087495,2.728,0,242.41,19,22,19,9,1,2009
6265,1272918,0.442,0.216,242.51,1,16,42,18,5,2009
6266,1799797,0.354,0.086,241.73,3,14,1,19,5,2010
6267,1666839,0.448,0.094,247.92,0,6,3,16,2,2010
6268,1814984,0.418,0.074,242.38,1,3,8,30,5,2010
6269,572010,0.746,0,242.25,0,22,54,17,1,2008
6270,917938,0.28,0.094,242.66,1,4,22,14,9,2008
6271,843481,0.434,0.214,239.21,0,11,25,24,7,2008
6272,629352,0.292,0.088,237.78,1,18,36,26,2,2008
6273,924801,0.578,0.124,244.42,1,22,45,18,9,2008
6274,823153,1.986,0.118,239.44,19,8,37,10,7,2008
6275,383900,0.436,0.324,238.89,2,7,44,9,9,2007
6276,1662833,0.78,0.21,244.19,3,11,17,13,2,2010
6277,322530,2.188,0.37,233.5,26,16,54,28,7,2007
6278,1509650,0.258,0,245.07,1,2,14,30,10,2009
6279,379638,1.252,0.082,238.78,18,8,42,6,9,2007
6280,648722,0.216,0,242.12,0,5,26,11,3,2008
6281,493812,1.392,0.094,241.63,18,15,36,24,11,2007
6282,1095332,1.398,0.074,242.91,18,8,56,15,1,2009
6283,1009108,1.706,0.158,236.13,17,11,52,16,11,2008
6284,365060,0.224,0.15,239.37,1,5,44,27,8,2007
6285,702210,1.496,0.09,240.55,21,8,54,17,4,2008
6286,1840100,1.494,0.188,241.15,19,13,44,16,6,2010
6287,1973526,0.244,0.086,240.62,0,5,30,17,9,2010
6288,1493109,0.414,0.148,241.92,1,14,33,18,10,2009
6289,418222,0.288,0.048,242.33,0,3,46,3,10,2007
6290,1479594,0.224,0,243.06,0,5,18,9,10,2009
6291,1373293,1.4,0.23,244.13,20,9,37,27,7,2009
6292,1473419,1.568,0,242.54,19,22,23,4,10,2009
6293,1833739,0.198,0,242.7,1,3,43,12,6,2010
6294,1881044,2.524,0.134,238.91,18,0,8,15,7,2010
6295,1452989,1.618,0.314,239.32,20,17,53,20,9,2009
6296,32835,0.28,0,237.86,0,12,39,8,1,2007
6297,1808626,1.186,0.192,239.83,11,17,10,25,5,2010
6298,74498,0.878,0.126,238.76,0,11,2,6,2,2007
6299,1893677,0.326,0.208,240.86,2,18,41,23,7,2010
6300,139082,1.714,0.092,242.42,19,7,26,23,3,2007
6301,307231,0.112,0,234.84,0,1,55,18,7,2007
6302,325846,0.176,0.1,239.07,0,0,10,31,7,2007
6303,367259,0.352,0.226,240.05,0,18,23,28,8,2007
6304,1368221,0.202,0.114,244.06,0,21,5,23,7,2009
6305,526063,0.31,0.09,242.79,0,1,7,17,12,2007
6306,280718,0.412,0.262,242.16,1,16,2,29,6,2007
6307,364311,0.398,0.312,239.71,1,17,15,26,8,2007
6308,1452006,1.784,0.274,241.58,19,1,30,20,9,2009
6309,1679840,1.546,0,242.54,0,6,44,25,2,2010
6310,4582,0.628,0,243.53,0,21,46,19,12,2006
6311,1287975,0.234,0,243.17,0,3,39,29,5,2009
6312,545332,1.384,0.086,240.35,18,10,16,30,12,2007
6313,66518,3.454,0.222,236.6,17,22,2,31,1,2007
6314,1675182,1.332,0.06,241.7,19,1,6,22,2,2010
6315,978285,0.212,0.048,245.47,0,2,9,26,10,2008
6316,59904,1.698,0,240.2,0,7,48,27,1,2007
6317,1743994,2.6,0.084,239.53,39,19,58,10,4,2010
6318,1461993,0.598,0,241.97,1,23,57,26,9,2009
6319,26014,0.41,0.288,240.69,0,18,58,3,1,2007
6320,925345,2.28,0.23,240.24,31,7,49,19,9,2008
6321,1037364,0.212,0.056,244.35,0,2,48,6,12,2008
6322,1539468,0.78,0,238.12,1,19,12,19,11,2009
6323,941995,3.262,0.07,237.68,19,21,19,30,9,2008
6324,787229,1.684,0.216,240.17,20,9,53,15,6,2008
6325,541329,2.914,0,245.25,18,15,33,27,12,2007
6326,1770131,0.398,0.156,242.91,1,23,35,28,4,2010
6327,1912723,0.158,0,242.4,1,0,7,6,8,2010
6328,595805,0.758,0,239.77,0,11,29,3,2,2008
6329,39347,0.306,0.144,239.64,0,1,11,13,1,2007
6330,533617,0.468,0,241.64,0,7,1,22,12,2007
6331,344637,1.286,0.216,232.28,18,1,21,13,8,2007
6332,1259282,0.476,0.246,243.41,1,5,26,9,5,2009
6333,413869,0.384,0.204,242.29,0,3,13,30,9,2007
6334,932087,0.396,0.088,244.06,0,0,11,24,9,2008
6335,1595726,2.766,0.202,239.93,19,20,50,28,12,2009
6336,981064,0.304,0.082,242.86,0,0,28,28,10,2008
6337,1902629,0.224,0.078,238.95,0,23,53,29,7,2010
6338,1428568,0.29,0.114,239.81,1,18,52,3,9,2009
6339,1267589,0.478,0,244.02,4,23,53,14,5,2009
6340,815724,0.208,0.086,239.55,1,4,48,5,7,2008
6341,1276336,0.328,0.098,241.09,1,1,40,21,5,2009
6342,319791,1.894,0.28,235.99,22,19,15,26,7,2007
6343,395555,0.184,0.076,234.93,1,9,59,17,9,2007
6344,1559749,1.326,0.068,242.96,0,21,13,3,12,2009
6345,1151493,2.326,0.056,236.21,18,8,57,23,2,2009
6346,852569,1.184,0.36,240.39,1,18,53,30,7,2008
6347,1322057,1.292,0.09,241.58,18,19,41,21,6,2009
6348,1157858,1.628,0.266,237.71,18,19,2,27,2,2009
6349,24001,0.37,0,241.98,0,9,25,2,1,2007
6350,397343,0.198,0.106,237.82,1,15,47,18,9,2007
6351,1667023,1.588,0.128,242.15,20,9,7,16,2,2010
6352,1363419,1.474,0,242.24,21,13,3,20,7,2009
6353,1462022,0.134,0,242.14,0,0,26,27,9,2009
6354,295720,0.256,0.096,240.6,0,2,4,10,7,2007
6355,361105,0.368,0.222,239.85,0,11,49,24,8,2007
6356,241423,1.036,0.19,234.29,2,9,7,2,6,2007
6357,524449,2.568,0.056,241.84,0,22,13,15,12,2007
6358,57386,0.33,0.168,244.4,0,13,50,25,1,2007
6359,1600478,0.562,0,242.06,0,4,2,1,1,2010
6360,894223,0.252,0.268,239.32,2,17,7,28,8,2008
6361,1459752,1.308,0.108,238.45,18,10,36,25,9,2009
6362,1926194,0.258,0.124,242.03,1,8,38,15,8,2010
6363,1111539,1.858,0.082,247.05,19,15,3,26,1,2009
6364,1959792,1.25,0.074,242.63,18,16,36,7,9,2010
6365,256051,0.2,0.122,241.52,1,12,55,12,6,2007
6366,1313649,0.258,0.126,245.3,3,23,33,15,6,2009
6367,336843,1.502,0.114,232.17,16,15,27,7,8,2007
6368,1805804,0.562,0.18,238.48,0,18,8,23,5,2010
6369,1642693,1.336,0,242.17,19,11,37,30,1,2010
6370,1164414,1.398,0.062,238.39,18,8,18,4,3,2009
6371,1003529,1.64,0.316,240.87,17,14,53,12,11,2008
6372,405868,0.172,0.08,236.5,1,13,52,24,9,2007
6373,1461885,0.214,0,243.92,1,22,9,26,9,2009
6374,1849807,1.3,0,239.02,18,7,31,23,6,2010
6375,1307180,1.526,0.182,237.41,18,11,44,11,6,2009
6376,1853094,0.292,0.212,241.54,2,14,18,25,6,2010
6377,274575,1.136,0.05,235.69,17,9,39,25,6,2007
6378,898132,0.17,0.142,240.92,2,10,16,31,8,2008
6379,1263316,0.39,0.07,240.99,1,0,40,12,5,2009
6380,1062404,1.316,0.092,238.84,17,12,8,23,12,2008
6381,437087,0.394,0.196,241.39,0,6,11,16,10,2007
6382,1839330,0.748,0.058,242.06,0,0,54,16,6,2010
6383,981059,0.308,0.084,243.65,0,0,23,28,10,2008
6384,1081316,0.288,0.054,246.3,0,15,20,5,1,2009
6385,1176667,1.602,0.118,240.48,1,20,31,12,3,2009
6386,289349,0.218,0.102,241.48,1,15,53,5,7,2007
6387,985254,0.708,0.158,241.41,0,22,18,30,10,2008
6388,1757054,3.52,0,236.26,38,21,38,19,4,2010
6389,1715884,1.718,0.078,239.88,18,7,28,22,3,2010
6390,1373344,1.316,0.118,242.39,20,10,28,27,7,2009
6391,108999,0.268,0,240.12,0,10,3,2,3,2007
6392,784074,0.232,0.084,239.51,0,5,18,13,6,2008
6393,1704002,1.458,0.122,244.34,19,1,26,14,3,2010
6394,135301,0.334,0,243.29,0,16,25,20,3,2007
6395,580535,2.394,0.208,236.78,18,20,59,23,1,2008
6396,850225,0.424,0.098,241.1,1,3,49,29,7,2008
6397,878373,0.274,0.264,239.02,1,16,57,17,8,2008
6398,1169249,1.444,0.074,242.64,18,16,53,7,3,2009
6399,1535799,0.34,0.112,241.5,1,6,3,17,11,2009
6400,375422,1.468,0.162,239,23,10,26,3,9,2007
6401,1404483,0.262,0.07,240.59,0,1,27,18,8,2009
6402,1927100,0.356,0.216,240.17,1,23,44,15,8,2010
6403,1687178,0.318,0.104,240.45,2,9,2,2,3,2010
6404,768548,0.658,0.212,233.83,1,10,32,2,6,2008
6405,745362,1.538,0.32,237.76,19,8,6,17,5,2008
6406,1664554,1.806,0.052,245.46,20,15,58,14,2,2010
6407,835409,3.516,0,238.02,56,20,53,18,7,2008
6408,76686,2.536,0,240.63,39,23,30,7,2,2007
6409,743942,1.284,0.078,239.78,19,8,26,16,5,2008
6410,1697570,1.508,0.07,245.61,19,14,14,9,3,2010
6411,1683721,0.526,0.1,243.48,1,23,25,27,2,2010
6412,162958,0.286,0.104,239.72,2,21,22,8,4,2007
6413,1942231,0.3,0.112,241.77,1,11,55,26,8,2010
6414,690290,0.352,0.12,244.23,0,2,14,9,4,2008
6415,1013311,1.292,0.066,236.91,17,9,55,19,11,2008
6416,825043,0.244,0.132,239.43,1,16,7,11,7,2008
6417,99089,1.43,0.106,242,18,12,53,23,2,2007
6418,1502331,2.14,0.358,240.99,2,0,15,25,10,2009
6419,185715,0.406,0.172,234.77,1,16,39,24,4,2007
6420,1011567,1.338,0.066,240.58,18,4,51,18,11,2008
6421,1002614,2.426,0,243.24,18,23,38,11,11,2008
6422,1236436,1.484,0.132,241.35,18,8,40,23,4,2009
6423,1284527,0.214,0,232.58,0,18,11,26,5,2009
6424,1379501,0.248,0.124,240.14,1,17,5,31,7,2009
6425,1613086,1.902,0.16,242.61,18,22,10,9,1,2010
6426,1847860,1.822,0,240.87,20,23,4,21,6,2010
6427,16854,0.284,0.126,242.03,0,10,18,28,12,2006
6428,791495,1.304,0.134,237.98,20,8,59,18,6,2008
6429,952465,0.25,0,239.04,1,3,49,8,10,2008
6430,1733002,0.306,0.078,243.62,1,4,46,3,4,2010
6431,1722276,1.414,0.074,240.51,20,18,0,26,3,2010
6432,820056,0.236,0.126,239.97,1,5,0,8,7,2008
6433,504813,0.306,0.108,243.18,0,6,57,2,12,2007
6434,2029477,0.438,0.212,243.33,1,2,1,26,10,2010
6435,1334359,1.45,0.128,239.92,18,8,43,30,6,2009
6436,1584234,0.324,0,246.66,0,21,18,20,12,2009
6437,1766827,0.324,0.098,240.51,3,16,31,26,4,2010
6438,314300,0.404,0.072,237.28,0,23,44,22,7,2007
6439,429260,2.234,0.156,237.03,19,19,44,10,10,2007
6440,461406,0.388,0.218,242.44,0,3,30,2,11,2007
6441,88785,0.322,0.092,237.39,0,9,9,16,2,2007
6442,44785,1.568,0.124,236.85,0,19,49,16,1,2007
6443,447440,1.342,0.052,238.9,17,10,44,23,10,2007
6444,393162,0.304,0.18,242.92,1,18,6,15,9,2007
6445,591287,1.604,0,237.11,17,8,11,31,1,2008
6446,1633571,0.358,0.082,246.23,1,3,35,24,1,2010
6447,1513150,1.582,0.212,241.36,21,12,34,1,11,2009
6448,85515,0.4,0.242,244.32,0,2,39,14,2,2007
6449,1234294,3.494,0.256,239.24,28,20,58,21,4,2009
6450,1733960,1.592,0.22,242.04,19,20,44,3,4,2010
6451,20977,2.926,0.064,242.13,0,7,1,31,12,2006
6452,874507,0.08,0,240.97,0,0,31,15,8,2008
6453,275725,0.21,0.098,241.3,1,4,49,26,6,2007
6454,920778,0.278,0.122,243.78,1,3,42,16,9,2008
6455,1891433,0.366,0.272,241.93,3,5,17,22,7,2010
6456,977652,1.362,0,241.93,18,15,36,25,10,2008
6457,1135406,0.31,0.104,246.18,2,4,50,12,2,2009
6458,1586290,1.582,0.058,245.2,19,7,34,22,12,2009
6459,713852,0.252,0,242.23,1,10,56,25,4,2008
6460,1864085,0.31,0.124,242.89,2,5,29,3,7,2010
6461,403036,1.474,0.188,240.01,20,14,40,22,9,2007
6462,1486742,0.22,0,241.51,1,4,26,14,10,2009
6463,1461719,1.432,0.204,240.46,19,19,23,26,9,2009
6464,392777,0.184,0,239.61,0,11,41,15,9,2007
6465,451490,1.692,0.216,243.71,18,6,14,26,10,2007
6466,1599602,2.058,0.118,241.41,18,13,26,31,12,2009
6467,833947,1.704,0.066,239.02,18,20,31,17,7,2008
6468,154134,0.28,0.076,240.41,0,18,18,2,4,2007
6469,687352,0.346,0.08,243.93,1,1,16,7,4,2008
6470,889665,0.08,0,240.06,1,13,9,25,8,2008
6471,954289,3.056,0.156,236.49,45,10,13,9,10,2008
6472,287496,1.274,0.064,239.76,18,9,0,4,7,2007
6473,834343,0.248,0.1,238.97,2,3,7,18,7,2008
6474,1501459,1.43,0.09,237.76,21,9,43,24,10,2009
6475,1092351,2.01,0,241.24,18,7,15,13,1,2009
6476,150385,2.358,0,239.52,0,3,49,31,3,2007
6477,835297,1.258,0.202,236.66,12,19,1,18,7,2008
6478,1620341,2.204,0.33,245.94,20,23,5,14,1,2010
6479,657869,0.566,0.186,242.86,5,13,53,17,3,2008
6480,939613,1.544,0.316,238.3,20,5,37,29,9,2008
6481,89374,3.366,0,235.74,17,18,58,16,2,2007
6482,1553819,1.338,0.326,240.43,2,18,23,29,11,2009
6483,68341,0.226,0,243.58,0,4,25,2,2,2007
6484,937333,0.538,0.22,243.17,1,15,37,27,9,2008
6485,1209202,1.42,0.064,242.09,18,10,46,4,4,2009
6486,420962,0.208,0.054,242.32,0,1,26,5,10,2007
6487,647022,0.272,0,243.85,0,1,6,10,3,2008
6488,628824,0.374,0.196,236.79,0,9,48,26,2,2008
6489,1208198,0.8,0.07,241.63,0,18,2,3,4,2009
6490,1686530,1.318,0.238,240.71,11,22,14,1,3,2010
6491,655878,0.31,0.104,245.45,1,4,42,16,3,2008
6492,1695519,0.3,0,247.89,1,4,3,8,3,2010
6493,960228,0.344,0.108,241.02,1,13,12,13,10,2008
6494,1447123,0.434,0.358,242.79,1,16,7,16,9,2009
6495,1285081,0.976,0.248,233.32,10,3,25,27,5,2009
6496,1471452,0.46,0.126,243.27,1,13,36,3,10,2009
6497,303150,0.154,0,241.92,0,5,54,15,7,2007
6498,499670,0.95,0.058,239.48,0,17,14,28,11,2007
6499,1888973,0.316,0.102,242.9,1,12,17,20,7,2010
6500,960098,1.32,0,241.52,18,11,2,13,10,2008
6501,530014,1.772,0,236.3,1,18,58,19,12,2007
6502,405768,0.174,0.084,237.89,1,12,12,24,9,2007
6503,180091,0.218,0,240.89,0,18,55,20,4,2007
6504,310148,0.122,0,236.06,0,2,32,20,7,2007
6505,1876183,0.358,0.212,241.1,1,15,7,11,7,2010
6506,1897818,0.236,0.082,240.7,1,15,42,26,7,2010
6507,392362,0.174,0,240.57,0,4,46,15,9,2007
6508,1874357,0.306,0.064,242.51,0,8,41,10,7,2010
6509,1746687,0.332,0.1,243.45,0,16,51,12,4,2010
6510,419585,0.452,0.254,240.54,2,2,29,4,10,2007
6511,1601550,0.346,0,239.17,1,21,54,1,1,2010
6512,621885,0.47,0,242.83,0,14,9,21,2,2008
6513,78769,1.352,0.052,239.64,18,10,13,9,2,2007
6514,639675,1.392,0.09,239.45,18,22,39,4,3,2008
6515,1317935,1.064,0.212,241.86,1,22,59,18,6,2009
6516,123938,1.748,0.202,236.51,18,19,2,12,3,2007
6517,669440,1.504,0.222,242.61,19,14,44,25,3,2008
6518,1418256,0.17,0,242.17,1,15,0,27,8,2009
6519,1457178,0.536,0,240.95,1,15,42,23,9,2009
6520,1217662,1.872,0.214,241.09,19,7,46,10,4,2009
6521,828748,0.15,0,241.71,1,5,52,14,7,2008
6522,425415,0.222,0,241.09,0,3,39,8,10,2007
6523,289357,0.214,0.106,242.2,1,16,1,5,7,2007
6524,1222549,0.444,0.118,240.33,0,17,13,13,4,2009
6525,377436,2.156,0.264,238.4,18,20,0,4,9,2007
6526,343392,0.184,0.098,236.99,0,4,36,12,8,2007
6527,1553865,2.856,0.39,237.98,0,19,9,29,11,2009
6528,396601,0.218,0.096,241.06,0,3,25,18,9,2007
6529,2059574,0.324,0,244.51,0,23,38,15,11,2010
6530,380950,1.526,0.086,236.86,18,6,34,7,9,2007
6531,725366,1.508,0.204,235.91,20,10,50,3,5,2008
6532,1853522,0.856,0.264,241.25,4,21,26,25,6,2010
6533,1405773,0.296,0.114,243.02,0,22,57,18,8,2009
6534,1418226,0.318,0.276,242.8,2,14,30,27,8,2009
6535,1518505,0.388,0.194,242.24,1,5,49,5,11,2009
6536,105537,0.226,0,246.4,0,0,21,28,2,2007
6537,1271950,0.318,0.064,243.17,1,0,34,18,5,2009
6538,1948052,1.778,0.202,240.44,19,12,56,30,8,2010
6539,751515,0.232,0.12,240.99,2,14,39,21,5,2008
6540,912946,0.236,0.106,242.04,2,17,10,10,9,2008
6541,1000324,2.01,0.232,238.12,20,9,28,10,11,2008
6542,2054584,1.728,0.346,237.95,18,12,28,12,11,2010
6543,1172992,2.458,0.25,238.37,17,7,16,10,3,2009
6544,928847,1.596,0.12,240.66,19,18,11,21,9,2008
6545,909783,1.194,0,238.2,18,12,27,8,9,2008
6546,1304569,0.212,0,243.59,1,16,13,9,6,2009
6547,525878,0.68,0,244.29,1,22,2,16,12,2007
6548,919358,0.436,0.076,241.68,2,4,2,15,9,2008
6549,1594834,0.352,0.12,246.55,1,5,58,28,12,2009
6550,1829408,0.352,0.184,241.79,3,3,32,9,6,2010
6551,644611,1.456,0.08,240.82,0,8,55,8,3,2008
6552,2016965,0.32,0.094,243.05,2,9,29,17,10,2010
6553,284510,1.26,0,238.22,17,7,14,2,7,2007
6554,1173589,0.596,0.296,243.84,1,17,13,10,3,2009
6555,1026528,0.472,0.334,245.58,1,14,12,28,11,2008
6556,62309,0.322,0.128,242.46,0,23,53,28,1,2007
6557,215905,0.354,0.062,235.94,0,15,49,15,5,2007
6558,667877,1.584,0,239.78,17,12,41,24,3,2008
6559,2073738,1.588,0.328,238.96,1,19,42,25,11,2010
6560,1391478,0.29,0.19,242.34,1,0,42,9,8,2009
6561,36085,3.21,0.15,237.37,18,18,49,10,1,2007
6562,143225,0.318,0.136,244.18,0,4,29,26,3,2007
6563,1147429,0.902,0,239.18,0,13,13,20,2,2009
6564,2004776,0.548,0.302,244.73,1,22,20,8,10,2010
6565,1351063,0.204,0.112,245.42,1,23,7,11,7,2009
6566,548780,3.198,0,235.48,17,19,44,1,1,2008
6567,1799627,1.444,0.066,241.88,18,11,11,19,5,2010
6568,1591312,1.598,0.166,243.59,19,19,16,25,12,2009
6569,1723422,1.496,0.092,238.86,18,13,6,27,3,2010
6570,1866341,0.18,0,240.93,0,19,5,4,7,2010
6571,953858,0.336,0.09,238.28,2,3,2,9,10,2008
6572,437212,1.434,0.19,237.46,17,8,16,16,10,2007
6573,1398732,0.254,0.14,243.18,0,1,36,14,8,2009
6574,582582,2.334,0.06,242.39,18,7,6,25,1,2008
6575,475649,0.338,0.096,241.35,0,0,53,12,11,2007
6576,1176500,1.306,0.048,243.24,19,17,44,12,3,2009
6577,1689145,0.272,0,240.8,1,17,49,3,3,2010
6578,1781782,0.232,0.068,234.75,1,1,46,7,5,2010
6579,1471966,0.462,0.082,240.98,1,22,10,3,10,2009
6580,1844054,0.424,0.214,241.01,1,7,38,19,6,2010
6581,992948,0.268,0.062,243.31,0,6,32,5,11,2008
6582,1257966,2.766,0.166,237.79,11,7,30,8,5,2009
6583,35096,0.304,0.17,246.87,2,2,20,10,1,2007
6584,1450490,0.254,0,240.89,0,0,14,19,9,2009
6585,1878073,1.252,0.226,240.68,2,22,37,12,7,2010
6586,1514767,0.562,0.204,242.46,2,15,31,2,11,2009
6587,159689,0.332,0.132,245.1,0,14,53,6,4,2007
6588,1911142,0.258,0.13,244,1,21,46,4,8,2010
6589,95631,0.316,0.126,243.13,0,3,15,21,2,2007
6590,278193,2.902,0.288,239.47,23,21,57,27,6,2007
6591,994134,0.33,0.088,242.32,0,2,18,6,11,2008
6592,342886,0.104,0,235.65,0,20,10,11,8,2007
6593,166039,1.472,0.23,241.34,20,0,43,11,4,2007
6594,530911,1.45,0.18,241.45,18,9,55,20,12,2007
6595,1534794,0.394,0.218,243.13,0,13,18,16,11,2009
6596,1699615,0.358,0.112,242.56,0,0,19,11,3,2010
6597,377855,0.28,0.182,238.87,1,2,59,5,9,2007
6598,1040932,1.34,0.062,247.2,19,14,16,8,12,2008
6599,1513954,0.312,0.062,242.6,1,1,58,2,11,2009
6600,1194694,1.516,0.194,244.62,20,8,58,25,3,2009
6601,1996477,0.412,0.186,241.79,2,4,1,3,10,2010
6602,895334,0.146,0.11,237.96,1,11,38,29,8,2008
6603,1552880,0.232,0,245.84,0,2,44,29,11,2009
6604,1306858,0.336,0,242.46,1,6,22,11,6,2009
6605,96603,1.79,0.354,238.59,0,19,27,21,2,2007
6606,341072,1.208,0.094,233.12,16,13,56,10,8,2007
6607,1883158,0.26,0.126,239.55,1,11,22,16,7,2010
6608,1041744,0.226,0.048,246.96,0,3,48,9,12,2008
6609,1506553,0.384,0.21,240.41,0,22,37,27,10,2009
6610,349882,0.108,0,240.86,0,16,46,16,8,2007
6611,588716,3.472,0.388,236.92,47,13,20,29,1,2008
6612,579531,0.416,0,241.15,0,4,15,23,1,2008
6613,1266452,0.336,0.092,240.24,1,4,56,14,5,2009
6614,1318965,0.138,0,242.25,0,16,9,19,6,2009
6615,1022827,0.386,0.15,246.62,0,0,31,26,11,2008
6616,754965,0.17,0,245.81,0,0,9,24,5,2008
6617,149017,0.324,0.122,243.31,0,5,1,30,3,2007
6618,1304640,0.926,0.254,241.24,11,17,24,9,6,2009
6619,1473891,0.234,0,243.35,0,6,15,5,10,2009
6620,1954353,1.704,0,240.38,2,21,57,3,9,2010
6621,202107,2.102,0,234.44,0,1,51,6,5,2007
6622,1247905,0.694,0.226,240.72,2,7,49,1,5,2009
6623,1254789,0.444,0.19,241.12,1,2,33,6,5,2009
6624,1529153,0.242,0,248.16,0,15,17,12,11,2009
6625,1144722,0.21,0,245.08,0,16,6,18,2,2009
6626,1768576,0.344,0.102,244.61,1,21,40,27,4,2010
6627,292238,0.292,0.204,236.45,0,16,2,7,7,2007
6628,653012,1.312,0.07,243.92,19,4,56,14,3,2008
6629,1796510,1.99,0.182,240.75,19,7,14,17,5,2010
6630,1114459,3.194,0.082,243.32,39,15,43,28,1,2009
6631,232738,0.862,0.158,234.1,1,8,22,27,5,2007
6632,1601481,0.372,0,244.66,0,20,45,1,1,2010
6633,1505402,0.232,0,243.76,0,3,26,27,10,2009
6634,1665915,1.394,0.058,248.31,20,14,39,15,2,2010
6635,596551,0.39,0.216,244.94,0,23,55,3,2,2008
6636,1447684,0.288,0.11,243.18,2,1,28,17,9,2009
6637,1924332,0.266,0.12,241.36,1,1,36,14,8,2010
6638,1100671,0.246,0,242.75,1,1,55,19,1,2009
6639,1717057,0.424,0.262,244.29,1,3,1,23,3,2010
6640,1939161,1.386,0.096,242.51,18,8,45,24,8,2010
6641,1406074,0.904,0.25,241.03,13,3,58,19,8,2009
6642,975742,2.53,0.152,240.32,18,7,46,24,10,2008
6643,571362,1.54,0.144,240.51,17,12,6,17,1,2008
6644,1873494,0.454,0.406,243.55,0,18,18,9,7,2010
6645,1117084,0.764,0.136,242.61,0,11,28,30,1,2009
6646,863038,0.264,0.274,241.07,2,1,22,7,8,2008
6647,654693,2.214,0.05,238.46,26,8,57,15,3,2008
6648,986632,0.514,0.072,241.07,0,21,16,31,10,2008
6649,1512173,2.194,0.114,238.75,18,20,17,31,10,2009
6650,1730111,0.34,0.088,244.71,2,4,35,1,4,2010
6651,1958693,0.846,0.226,243.94,1,22,17,6,9,2010
6652,1586179,0.24,0,247.6,0,5,43,22,12,2009
6653,855536,0.304,0.23,239.85,0,20,20,1,8,2008
6654,218851,0.61,0.104,237.07,0,16,55,17,5,2007
6655,1997999,0.712,0.074,238.45,0,5,23,4,10,2010
6656,185884,1.124,0,234.67,17,19,28,24,4,2007
6657,537685,0.272,0,247.34,0,2,49,25,12,2007
6658,418836,2.232,0.216,236.43,34,14,0,3,10,2007
6659,1768542,0.342,0.094,242.07,0,21,6,27,4,2010
6660,1063115,0.224,0,245.31,0,23,59,23,12,2008
6661,813776,1.118,0.1,239.41,1,20,20,3,7,2008
6662,46294,2.88,0.194,238.09,18,20,58,17,1,2007
6663,1316772,0.214,0.09,243.46,1,3,36,18,6,2009
6664,1154385,0.52,0,239.49,1,9,9,25,2,2009
6665,780995,0.332,0.242,237.69,2,1,59,11,6,2008
6666,1948080,2.876,0.252,238.67,33,13,24,30,8,2010
6667,1467415,1.714,0,241.85,26,18,19,30,9,2009
6668,1743801,0.558,0.314,244.46,1,16,45,10,4,2010
6669,1864676,0.3,0.114,239.06,2,15,20,3,7,2010
6670,616179,1.662,0.048,243.39,22,15,3,17,2,2008
6671,198684,0.336,0.208,235.44,0,16,48,3,5,2007
6672,1831080,1.88,0.08,239.81,27,7,24,10,6,2010
6673,827470,0.344,0.094,240.82,1,8,34,13,7,2008
6674,1775497,1.814,0.186,240.39,18,17,1,2,5,2010
6675,1719444,0.656,0.272,238.3,4,18,48,24,3,2010
6676,367722,0.132,0,240.62,0,2,6,29,8,2007
6677,55023,1.012,0.112,243.52,0,22,27,23,1,2007
6678,914077,0.33,0.194,237.86,0,12,1,11,9,2008
6679,1007609,1.472,0.172,237.4,19,10,53,15,11,2008
6680,1215146,0.482,0.1,241.27,1,13,50,8,4,2009
6681,1646716,3.368,0.07,245.37,19,6,40,2,2,2010
6682,1555119,1.51,0.122,246.2,19,16,3,30,11,2009
6683,955111,0.378,0.158,242.5,3,23,55,9,10,2008
6684,446625,1.362,0.224,240.83,1,21,9,22,10,2007
6685,38406,1.364,0.14,240.19,17,9,30,12,1,2007
6686,1228869,0.336,0,242.68,0,2,33,18,4,2009
6687,1366752,1.05,0.34,240.89,2,20,36,22,7,2009
6688,1483229,1.062,0.236,239.19,11,17,53,11,10,2009
6689,1113580,1.936,0.198,243.77,21,1,4,28,1,2009
6690,1176739,1.38,0,242.61,0,21,43,12,3,2009
6691,2001725,0.266,0.066,239.35,0,19,29,6,10,2010
6692,1942686,0.288,0.106,243.79,1,19,30,26,8,2010
6693,500609,2.196,0.048,238.79,18,8,53,29,11,2007
6694,1356116,0.258,0.102,241.94,0,11,20,15,7,2009
6695,742926,0.436,0.104,240.74,1,15,30,15,5,2008
6696,146439,1.26,0,237.07,17,10,3,28,3,2007
